chr	start	end	name	score	strand	cluster_ID	cluster_ACC
14	5261712	5269016	ENSTNIG00000016375	.	+	C491	PF00069
14	5270683	5274026	ENSTNIG00000016374	.	-	C151	PF00018
14	5270683	5274026	ENSTNIG00000016374	.	-	C1554	PF07653
14	5270683	5274026	ENSTNIG00000016374	.	-	C491	PF00069
14	5282959	5290725	ENSTNIG00000016373	.	+	C151	PF00018
14	5282959	5290725	ENSTNIG00000016373	.	+	C1554	PF07653
14	5282959	5290725	ENSTNIG00000016373	.	+	C491	PF00069
14	5297170	5301212	ENSTNIG00000016372	.	-	C151	PF00018
14	5297170	5301212	ENSTNIG00000016372	.	-	C1554	PF07653
14	5304058	5307197	ENSTNIG00000016371	.	-	C151	PF00018
14	5304058	5307197	ENSTNIG00000016371	.	-	C1554	PF07653
14	5309246	5313108	ENSTNIG00000016370	.	-	C151	PF00018
14	5309246	5313108	ENSTNIG00000016370	.	-	C1554	PF07653
14	5314776	5319777	ENSTNIG00000016369	.	-	C151	PF00018
14	5314776	5319777	ENSTNIG00000016369	.	-	C1554	PF07653
14	5333122	5336771	ENSTNIG00000016368	.	+	C151	PF00018
14	5333122	5336771	ENSTNIG00000016368	.	+	C1554	PF07653
14	5339202	5343399	ENSTNIG00000016367	.	+	C151	PF00018
14	5339202	5343399	ENSTNIG00000016367	.	+	C1554	PF07653
14	7339493	7344035	ENSTNIG00000010742	.	-	C623	PF00096
14	7345748	7351044	ENSTNIG00000010741	.	-	C623	PF00096
14	7351175	7352716	ENSTNIG00000010740	.	+	C623	PF00096
14	7358949	7362855	ENSTNIG00000010739	.	+	C623	PF00096
14	9244160	9252978	ENSTNIG00000009730	.	+	C535	PF00083
14	9244160	9252978	ENSTNIG00000009730	.	+	C1667	PF07690
14	9479572	9481399	ENSTNIG00000005425	.	-	C906	PF00400
14	9485767	9493499	ENSTNIG00000005426	.	+	C906	PF00400
14	9494065	9498940	ENSTNIG00000005427	.	+	C906	PF00400
14	9500636	9505434	ENSTNIG00000005428	.	-	C906	PF00400
14	9509218	9511387	ENSTNIG00000005429	.	-	C906	PF00400
14	9515797	9528560	ENSTNIG00000005430	.	-	C906	PF00400
14	9612774	9615392	ENSTNIG00000006027	.	+	C67	PF00001
14	9617360	9620047	ENSTNIG00000000522	.	-	C67	PF00001
14	9627338	9628608	ENSTNIG00000002824	.	-	C67	PF00001
14	9629488	9631057	ENSTNIG00000002823	.	-	C67	PF00001
14	9631930	9637711	ENSTNIG00000002822	.	-	C67	PF00001
14	9639148	9643659	ENSTNIG00000002821	.	+	C67	PF00001
14	9645959	9650587	ENSTNIG00000002820	.	+	C67	PF00001
14	9651124	9654055	ENSTNIG00000002819	.	-	C67	PF00001
14	9994624	9997511	ENSTNIG00000003889	.	+	C631	PF00096
14	9997665	9999367	ENSTNIG00000003888	.	-	C631	PF00096
14	9999941	10002381	ENSTNIG00000003887	.	+	C631	PF00096
14	10004749	10007081	ENSTNIG00000019662	.	-	C631	PF00096
14	10008315	10009169	ENSTNIG00000002524	.	+	C631	PF00096
14	10012676	10014281	ENSTNIG00000002523	.	-	C631	PF00096
14	10015691	10019393	ENSTNIG00000002522	.	+	C631	PF00096
14	10021228	10022962	ENSTNIG00000002521	.	+	C631	PF00096
14	10023742	10029976	ENSTNIG00000002520	.	+	C631	PF00096
14	10030421	10033880	ENSTNIG00000002519	.	+	C631	PF00096
14	10036488	10037262	ENSTNIG00000002518	.	+	C631	PF00096
14	10040852	10041423	ENSTNIG00000002517	.	-	C631	PF00096
14	10042682	10045037	ENSTNIG00000002516	.	+	C631	PF00096
14	10046173	10047216	ENSTNIG00000002515	.	+	C631	PF00096
14	10047959	10049059	ENSTNIG00000002514	.	+	C631	PF00096
14	10057086	10059302	ENSTNIG00000002513	.	+	C631	PF00096
14	10059894	10062021	ENSTNIG00000002512	.	-	C838	PF00268
14	10067261	10068225	ENSTNIG00000002511	.	+	C631	PF00096
14	10068958	10071281	ENSTNIG00000002510	.	+	C838	PF00268
14	10068958	10071281	ENSTNIG00000002510	.	+	C631	PF00096
14	10071388	10073593	ENSTNIG00000002509	.	-	C631	PF00096
14	10074217	10075288	ENSTNIG00000002508	.	-	C631	PF00096
14	10087168	10090854	ENSTNIG00000002507	.	-	C631	PF00096
14	10091525	10096031	ENSTNIG00000002506	.	+	C631	PF00096
14	10096392	10100223	ENSTNIG00000002505	.	-	C631	PF00096
14	10102469	10109308	ENSTNIG00000002504	.	-	C631	PF00096
14	10111696	10113792	ENSTNIG00000002503	.	+	C172	PF00023
14	10111696	10113792	ENSTNIG00000002503	.	+	C764	PF00169
14	10111696	10113792	ENSTNIG00000002503	.	+	C631	PF00096
14	10114486	10123247	ENSTNIG00000002502	.	-	C764	PF00169
14	10114486	10123247	ENSTNIG00000002502	.	-	C631	PF00096
14	10124854	10127787	ENSTNIG00000001118	.	+	C764	PF00169
14	10124854	10127787	ENSTNIG00000001118	.	+	C631	PF00096
14	10129218	10130268	ENSTNIG00000004790	.	+	C764	PF00169
14	10129218	10130268	ENSTNIG00000004790	.	+	C631	PF00096
14	10130726	10133953	ENSTNIG00000004791	.	+	C764	PF00169
14	10130726	10133953	ENSTNIG00000004791	.	+	C631	PF00096
14	10135821	10136465	ENSTNIG00000004792	.	-	C764	PF00169
14	10135821	10136465	ENSTNIG00000004792	.	-	C631	PF00096
14	10138880	10140862	ENSTNIG00000004793	.	+	C764	PF00169
14	10142003	10143036	ENSTNIG00000004794	.	+	C764	PF00169
14	10142003	10143036	ENSTNIG00000004794	.	+	C1098	PF00651
14	10150839	10153834	ENSTNIG00000004796	.	+	C764	PF00169
14	10150839	10153834	ENSTNIG00000004796	.	+	C1098	PF00651
14	10156998	10159899	ENSTNIG00000000136	.	+	C764	PF00169
14	10156998	10159899	ENSTNIG00000000136	.	+	C1098	PF00651
14	10165046	10172933	ENSTNIG00000004797	.	+	C764	PF00169
14	10165046	10172933	ENSTNIG00000004797	.	+	C1098	PF00651
14	10177562	10181677	ENSTNIG00000004798	.	+	C764	PF00169
14	10177562	10181677	ENSTNIG00000004798	.	+	C1098	PF00651
14	10182260	10185933	ENSTNIG00000004799	.	-	C488	PF00069
14	10182260	10185933	ENSTNIG00000004799	.	-	C764	PF00169
14	10182260	10185933	ENSTNIG00000004799	.	-	C1098	PF00651
14	10188531	10190612	ENSTNIG00000004800	.	-	C488	PF00069
14	10188531	10190612	ENSTNIG00000004800	.	-	C764	PF00169
14	10188531	10190612	ENSTNIG00000004800	.	-	C1098	PF00651
14	10192867	10205340	ENSTNIG00000004801	.	+	C1098	PF00651
14	10206445	10209203	ENSTNIG00000004802	.	-	C1098	PF00651
14	10212732	10217564	ENSTNIG00000004803	.	-	C1098	PF00651
15	542632	546013	ENSTNIG00000002797	.	-	C94	PF00008
15	548345	549986	ENSTNIG00000002796	.	-	C94	PF00008
15	551304	552882	ENSTNIG00000002795	.	+	C94	PF00008
15	553170	556390	ENSTNIG00000002794	.	-	C94	PF00008
15	1371004	1375581	ENSTNIG00000007973	.	+	C1125	PF00754
15	1380027	1390033	ENSTNIG00000007972	.	+	C1125	PF00754
15	1393062	1396239	ENSTNIG00000007971	.	-	C1125	PF00754
15	1519464	1522409	ENSTNIG00000007964	.	-	C806	PF00209
15	2221393	2223709	ENSTNIG00000007941	.	+	C676	PF00106
15	2223770	2224281	ENSTNIG00000007940	.	-	C676	PF00106
15	2223770	2224281	ENSTNIG00000007940	.	-	C1056	PF00622
15	2225154	2226649	ENSTNIG00000007939	.	+	C676	PF00106
15	2225154	2226649	ENSTNIG00000007939	.	+	C1056	PF00622
15	2231208	2233560	ENSTNIG00000007938	.	-	C1056	PF00622
15	2231208	2233560	ENSTNIG00000007938	.	-	C1334	PF02037
15	2243442	2243953	ENSTNIG00000007937	.	-	C1056	PF00622
15	2243442	2243953	ENSTNIG00000007937	.	-	C1334	PF02037
15	2244827	2253511	ENSTNIG00000007936	.	+	C1056	PF00622
15	2259179	2262281	ENSTNIG00000007935	.	-	C1056	PF00622
15	2268921	2272314	ENSTNIG00000007934	.	-	C1056	PF00622
15	2280841	2281759	ENSTNIG00000000841	.	+	C645	PF00097
15	2284991	2296547	ENSTNIG00000007932	.	+	C645	PF00097
15	2298646	2301340	ENSTNIG00000007931	.	+	C645	PF00097
15	2497390	2501349	ENSTNIG00000007905	.	+	C66	PF00001
15	2501724	2502741	ENSTNIG00000007904	.	+	C66	PF00001
15	2504149	2506068	ENSTNIG00000007903	.	-	C66	PF00001
15	2507904	2510964	ENSTNIG00000007902	.	-	C66	PF00001
15	2512330	2512677	ENSTNIG00000000751	.	-	C66	PF00001
15	2546020	2549375	ENSTNIG00000007901	.	+	C66	PF00001
15	2550713	2555935	ENSTNIG00000007900	.	+	C66	PF00001
15	2556874	2570101	ENSTNIG00000007899	.	-	C66	PF00001
15	2572375	2572995	ENSTNIG00000007898	.	-	C66	PF00001
15	2704813	2707398	ENSTNIG00000007885	.	+	C1553	PF07653
15	2704813	2707398	ENSTNIG00000007885	.	+	C145	PF00018
15	2709263	2714627	ENSTNIG00000007884	.	+	C1553	PF07653
15	2709263	2714627	ENSTNIG00000007884	.	+	C145	PF00018
15	2714733	2717402	ENSTNIG00000007883	.	-	C1553	PF07653
15	2714733	2717402	ENSTNIG00000007883	.	-	C145	PF00018
15	2718049	2721600	ENSTNIG00000007882	.	+	C1553	PF07653
15	2718049	2721600	ENSTNIG00000007882	.	+	C145	PF00018
15	2722431	2726250	ENSTNIG00000007881	.	-	C1553	PF07653
15	2722431	2726250	ENSTNIG00000007881	.	-	C145	PF00018
15	2740004	2743722	ENSTNIG00000007879	.	+	C145	PF00018
15	2761192	2777808	ENSTNIG00000007878	.	-	C145	PF00018
15	2978343	2982766	ENSTNIG00000007860	.	+	C712	PF00147
15	2987339	2990512	ENSTNIG00000007859	.	-	C712	PF00147
15	2993217	2995052	ENSTNIG00000007858	.	+	C712	PF00147
15	2998903	3004071	ENSTNIG00000007857	.	+	C712	PF00147
15	3004689	3007506	ENSTNIG00000007856	.	-	C712	PF00147
15	3014166	3033675	ENSTNIG00000007855	.	-	C712	PF00147
15	3043803	3044539	ENSTNIG00000007854	.	-	C712	PF00147
15	3046092	3050114	ENSTNIG00000007853	.	-	C712	PF00147
15	3115856	3119598	ENSTNIG00000007847	.	+	C489	PF00069
15	3119757	3122895	ENSTNIG00000007846	.	+	C489	PF00069
15	3123958	3129170	ENSTNIG00000007845	.	+	C489	PF00069
15	3132911	3139048	ENSTNIG00000007844	.	+	C489	PF00069
15	3143116	3143703	ENSTNIG00000001327	.	+	C489	PF00069
15	3150069	3154635	ENSTNIG00000007843	.	+	C489	PF00069
15	3223731	3227752	ENSTNIG00000007833	.	-	C630	PF00096
15	3228666	3230308	ENSTNIG00000007832	.	+	C630	PF00096
15	3232437	3234577	ENSTNIG00000007831	.	-	C630	PF00096
15	3238839	3240011	ENSTNIG00000007830	.	-	C630	PF00096
15	3241346	3242368	ENSTNIG00000007829	.	+	C630	PF00096
15	3289446	3292728	ENSTNIG00000007825	.	+	C490	PF00069
15	3289446	3292728	ENSTNIG00000007825	.	+	C1704	PF07714
15	3295636	3300468	ENSTNIG00000007824	.	-	C490	PF00069
15	3295636	3300468	ENSTNIG00000007824	.	-	C1704	PF07714
15	3301400	3302616	ENSTNIG00000007823	.	-	C490	PF00069
15	3301400	3302616	ENSTNIG00000007823	.	-	C1704	PF07714
15	3303439	3304297	ENSTNIG00000007822	.	+	C490	PF00069
15	3303439	3304297	ENSTNIG00000007822	.	+	C1704	PF07714
15	3305769	3309025	ENSTNIG00000007821	.	+	C490	PF00069
15	3305769	3309025	ENSTNIG00000007821	.	+	C1704	PF07714
15	3310441	3311482	ENSTNIG00000007820	.	-	C490	PF00069
15	3310441	3311482	ENSTNIG00000007820	.	-	C1704	PF07714
15	3314566	3317283	ENSTNIG00000007819	.	-	C490	PF00069
15	3314566	3317283	ENSTNIG00000007819	.	-	C1704	PF07714
15	3324806	3325875	ENSTNIG00000007818	.	+	C490	PF00069
15	3324806	3325875	ENSTNIG00000007818	.	+	C1704	PF07714
15	3327826	3334281	ENSTNIG00000007817	.	+	C490	PF00069
15	3327826	3334281	ENSTNIG00000007817	.	+	C1427	PF03185
15	3327826	3334281	ENSTNIG00000007817	.	+	C1704	PF07714
15	3336142	3336952	ENSTNIG00000007816	.	-	C490	PF00069
15	3336142	3336952	ENSTNIG00000007816	.	-	C1704	PF07714
15	3338181	3343931	ENSTNIG00000007815	.	+	C490	PF00069
15	3338181	3343931	ENSTNIG00000007815	.	+	C1704	PF07714
15	3474684	3486001	ENSTNIG00000006933	.	+	C1049	PF00615
15	3491414	3493981	ENSTNIG00000006934	.	+	C1049	PF00615
15	3673803	3677484	ENSTNIG00000006960	.	-	C496	PF00069
15	3680580	3683127	ENSTNIG00000001498	.	+	C496	PF00069
15	3688483	3693319	ENSTNIG00000006961	.	-	C496	PF00069
15	3694383	3700948	ENSTNIG00000006962	.	+	C629	PF00096
15	3694383	3700948	ENSTNIG00000006962	.	+	C496	PF00069
15	3705427	3710410	ENSTNIG00000006963	.	+	C629	PF00096
15	3711087	3714318	ENSTNIG00000006964	.	-	C629	PF00096
15	3715181	3719344	ENSTNIG00000006965	.	+	C629	PF00096
15	3985601	3986336	ENSTNIG00000011059	.	-	C1724	PF07885
15	4129316	4130809	ENSTNIG00000011075	.	+	C507	PF00071
15	4129316	4130809	ENSTNIG00000011075	.	+	C1775	PF08477
15	4132439	4139373	ENSTNIG00000011076	.	+	C507	PF00071
15	4132439	4139373	ENSTNIG00000011076	.	+	C1775	PF08477
15	4143128	4146733	ENSTNIG00000011077	.	+	C507	PF00071
15	4143128	4146733	ENSTNIG00000011077	.	+	C1775	PF08477
15	4148011	4150517	ENSTNIG00000011078	.	-	C507	PF00071
15	4148011	4150517	ENSTNIG00000011078	.	-	C1775	PF08477
15	4153525	4153801	ENSTNIG00000011079	.	-	C507	PF00071
15	4153525	4153801	ENSTNIG00000011079	.	-	C1775	PF08477
15	4158243	4161692	ENSTNIG00000011080	.	-	C507	PF00071
15	4158243	4161692	ENSTNIG00000011080	.	-	C1775	PF08477
15	4281852	4286856	ENSTNIG00000011087	.	+	C1281	PF01467
15	4287720	4295856	ENSTNIG00000011088	.	+	C907	PF00400
15	4287720	4295856	ENSTNIG00000011088	.	+	C1281	PF01467
15	4298782	4304457	ENSTNIG00000011089	.	+	C907	PF00400
15	4298782	4304457	ENSTNIG00000011089	.	+	C1281	PF01467
15	4298782	4304457	ENSTNIG00000011089	.	+	C1040	PF00610
15	4305539	4307858	ENSTNIG00000011090	.	-	C907	PF00400
15	4305539	4307858	ENSTNIG00000011090	.	-	C1040	PF00610
15	4311924	4312806	ENSTNIG00000011091	.	+	C907	PF00400
15	4311924	4312806	ENSTNIG00000011091	.	+	C1040	PF00610
15	4314154	4318840	ENSTNIG00000011092	.	+	C1040	PF00610
15	4319910	4328304	ENSTNIG00000011093	.	-	C1040	PF00610
15	4330493	4332725	ENSTNIG00000011094	.	+	C1040	PF00610
15	4335557	4343474	ENSTNIG00000011095	.	+	C1040	PF00610
15	4376557	4400590	ENSTNIG00000011098	.	-	C492	PF00069
15	4376557	4400590	ENSTNIG00000011098	.	-	C1705	PF07714
15	4528761	4534084	ENSTNIG00000015344	.	-	C242	PF00041
15	4536872	4539541	ENSTNIG00000015343	.	-	C242	PF00041
15	4552034	4553451	ENSTNIG00000015342	.	+	C242	PF00041
15	4610526	4611924	ENSTNIG00000015339	.	+	C330	PF00047
15	4616910	4618766	ENSTNIG00000001996	.	-	C330	PF00047
15	4630378	4638328	ENSTNIG00000015338	.	+	C330	PF00047
15	4640805	4642049	ENSTNIG00000000648	.	-	C1259	PF01403
15	4640805	4642049	ENSTNIG00000000648	.	-	C1274	PF01437
15	4640805	4642049	ENSTNIG00000000648	.	-	C330	PF00047
15	4654317	4657185	ENSTNIG00000015337	.	+	C65	PF00001
15	4654317	4657185	ENSTNIG00000015337	.	+	C1259	PF01403
15	4654317	4657185	ENSTNIG00000015337	.	+	C1274	PF01437
15	4654317	4657185	ENSTNIG00000015337	.	+	C330	PF00047
15	4659851	4663364	ENSTNIG00000015336	.	+	C65	PF00001
15	4659851	4663364	ENSTNIG00000015336	.	+	C1259	PF01403
15	4659851	4663364	ENSTNIG00000015336	.	+	C1274	PF01437
15	4659851	4663364	ENSTNIG00000015336	.	+	C330	PF00047
15	4665570	4668229	ENSTNIG00000015335	.	+	C65	PF00001
15	4665570	4668229	ENSTNIG00000015335	.	+	C1259	PF01403
15	4665570	4668229	ENSTNIG00000015335	.	+	C1274	PF01437
15	4665570	4668229	ENSTNIG00000015335	.	+	C330	PF00047
15	4671267	4674659	ENSTNIG00000015334	.	+	C65	PF00001
15	4683451	4687421	ENSTNIG00000015333	.	+	C65	PF00001
15	4688042	4692318	ENSTNIG00000015332	.	-	C65	PF00001
15	4693527	4696632	ENSTNIG00000015463	.	+	C65	PF00001
15	4700120	4706010	ENSTNIG00000015330	.	+	C65	PF00001
15	7059688	7063375	ENSTNIG00000015207	.	-	C565	PF00089
15	7071398	7073119	ENSTNIG00000006213	.	-	C565	PF00089
15	7076060	7078312	ENSTNIG00000015206	.	+	C565	PF00089
15	7076060	7078312	ENSTNIG00000015206	.	+	C1722	PF07884
15	7079446	7085707	ENSTNIG00000015205	.	-	C565	PF00089
15	7079446	7085707	ENSTNIG00000015205	.	-	C582	PF00092
15	7079446	7085707	ENSTNIG00000015205	.	-	C1722	PF07884
15	7084768	7091676	ENSTNIG00000015204	.	+	C565	PF00089
15	7084768	7091676	ENSTNIG00000015204	.	+	C1722	PF07884
15	7092322	7103502	ENSTNIG00000001073	.	-	C1722	PF07884
15	7106378	7107117	ENSTNIG00000015203	.	-	C565	PF00089
15	7108059	7113056	ENSTNIG00000015202	.	+	C565	PF00089
15_random	76051	82214	ENSTNIG00000002805	.	-	C355	PF00052
15_random	76051	82214	ENSTNIG00000002805	.	-	C360	PF00053
15_random	398345	401250	ENSTNIG00000008524	.	+	C493	PF00069
15_random	402037	407209	ENSTNIG00000008523	.	+	C493	PF00069
15_random	407503	410532	ENSTNIG00000008522	.	-	C493	PF00069
15_random	411842	414416	ENSTNIG00000008521	.	+	C493	PF00069
15_random	416087	418922	ENSTNIG00000008520	.	-	C493	PF00069
15_random	420001	421050	ENSTNIG00000008519	.	-	C493	PF00069
15_random	907855	909377	ENSTNIG00000008498	.	-	C171	PF00023
15_random	1060150	1066240	ENSTNIG00000008490	.	+	C1061	PF00625
15_random	1279160	1281486	ENSTNIG00000008476	.	+	C70	PF00002
15_random	1279160	1281486	ENSTNIG00000008476	.	+	C1377	PF02793
15_random	1727076	1752086	ENSTNIG00000014860	.	+	C511	PF00071
15_random	1727076	1752086	ENSTNIG00000014860	.	+	C1773	PF08477
15_random	1756022	1761616	ENSTNIG00000014861	.	-	C511	PF00071
15_random	1756022	1761616	ENSTNIG00000014861	.	-	C1773	PF08477
15_random	1762341	1766070	ENSTNIG00000014862	.	+	C511	PF00071
15_random	1762341	1766070	ENSTNIG00000014862	.	+	C1773	PF08477
15_random	1774785	1780462	ENSTNIG00000014863	.	+	C511	PF00071
15_random	1774785	1780462	ENSTNIG00000014863	.	+	C1773	PF08477
15_random	1783488	1784575	ENSTNIG00000000654	.	+	C511	PF00071
15_random	1783488	1784575	ENSTNIG00000000654	.	+	C1773	PF08477
15_random	1787696	1792688	ENSTNIG00000014864	.	+	C511	PF00071
15_random	1787696	1792688	ENSTNIG00000014864	.	+	C1773	PF08477
15_random	1794974	1796048	ENSTNIG00000001109	.	+	C511	PF00071
15_random	1794974	1796048	ENSTNIG00000001109	.	+	C1773	PF08477
15_random	1796105	1798979	ENSTNIG00000014865	.	+	C511	PF00071
15_random	1796105	1798979	ENSTNIG00000014865	.	+	C1773	PF08477
15_random	2625654	2634978	ENSTNIG00000014889	.	-	C157	PF00019
15_random	2641947	2644088	ENSTNIG00000014890	.	-	C157	PF00019
15_random	2646257	2649308	ENSTNIG00000014891	.	+	C157	PF00019
15_random	2661464	2663484	ENSTNIG00000014895	.	-	C220	PF00036
15_random	2665146	2672806	ENSTNIG00000014896	.	-	C220	PF00036
15_random	2701483	2710438	ENSTNIG00000014897	.	+	C220	PF00036
15_random	2723268	2724721	ENSTNIG00000014898	.	+	C220	PF00036
15_random	2830008	2836718	ENSTNIG00000014904	.	+	C699	PF00130
15_random	2864175	2871951	ENSTNIG00000014905	.	+	C699	PF00130
15_random	2879364	2884461	ENSTNIG00000014906	.	+	C495	PF00069
15_random	2879364	2884461	ENSTNIG00000014906	.	+	C699	PF00130
15_random	2885855	2889335	ENSTNIG00000014908	.	-	C495	PF00069
15_random	2885855	2889335	ENSTNIG00000014908	.	-	C699	PF00130
15_random	2895838	2900370	ENSTNIG00000014907	.	-	C495	PF00069
15_random	2895838	2900370	ENSTNIG00000014907	.	-	C699	PF00130
15_random	2902663	2905163	ENSTNIG00000014909	.	+	C699	PF00130
15_random	2906866	2911709	ENSTNIG00000014910	.	-	C495	PF00069
15_random	2906866	2911709	ENSTNIG00000014910	.	-	C699	PF00130
15_random	2913912	2931170	ENSTNIG00000014911	.	+	C978	PF00536
15_random	2913912	2931170	ENSTNIG00000014911	.	+	C1535	PF07647
15_random	2941720	2961343	ENSTNIG00000014912	.	+	C978	PF00536
15_random	2941720	2961343	ENSTNIG00000014912	.	+	C1535	PF07647
15_random	2973464	2983055	ENSTNIG00000011372	.	+	C978	PF00536
15_random	2973464	2983055	ENSTNIG00000011372	.	+	C1535	PF07647
15_random	2977894	2988382	ENSTNIG00000008860	.	-	C978	PF00536
15_random	2977894	2988382	ENSTNIG00000008860	.	-	C1535	PF07647
15_random	3076217	3078071	ENSTNIG00000002193	.	+	C64	PF00001
15_random	3083787	3086707	ENSTNIG00000005636	.	-	C64	PF00001
15_random	3089399	3089988	ENSTNIG00000005635	.	-	C64	PF00001
16	536305	541482	ENSTNIG00000000245	.	+	C646	PF00097
16	811071	813363	ENSTNIG00000000724	.	-	C1643	PF07686
16	816891	817811	ENSTNIG00000007782	.	-	C1643	PF07686
16	818657	820890	ENSTNIG00000007781	.	-	C1643	PF07686
16	938566	948048	ENSTNIG00000001367	.	-	C486	PF00069
16	970390	971534	ENSTNIG00000000363	.	+	C486	PF00069
16	972374	974062	ENSTNIG00000007777	.	-	C486	PF00069
16	976502	979400	ENSTNIG00000007776	.	+	C486	PF00069
16	1213508	1215244	ENSTNIG00000000946	.	-	C564	PF00089
16	1494066	1497818	ENSTNIG00000007754	.	+	C510	PF00071
16	2318911	2327839	ENSTNIG00000007699	.	-	C62	PF00001
16	2337514	2341699	ENSTNIG00000007698	.	+	C62	PF00001
16	2363889	2364141	ENSTNIG00000007696	.	+	C62	PF00001
16	2376918	2386236	ENSTNIG00000007695	.	+	C62	PF00001
16	2414733	2415285	ENSTNIG00000000027	.	+	C62	PF00001
16	2437388	2451198	ENSTNIG00000007693	.	+	C62	PF00001
16	2452117	2463876	ENSTNIG00000007692	.	-	C62	PF00001
16	2539868	2540621	ENSTNIG00000007686	.	+	C1207	PF01094
16	2539868	2540621	ENSTNIG00000007686	.	+	C1514	PF07562
16	2543144	2543894	ENSTNIG00000007685	.	+	C1207	PF01094
16	2543144	2543894	ENSTNIG00000007685	.	+	C1514	PF07562
16	2550695	2551373	ENSTNIG00000000840	.	+	C1207	PF01094
16	2550695	2551373	ENSTNIG00000000840	.	+	C1514	PF07562
16	2554061	2555353	ENSTNIG00000007684	.	+	C74	PF00003
16	2571907	2588897	ENSTNIG00000003569	.	-	C1207	PF01094
16	2571907	2588897	ENSTNIG00000003569	.	-	C1514	PF07562
16	2753780	2762045	ENSTNIG00000016174	.	+	C652	PF00100
16	2765591	2774738	ENSTNIG00000016175	.	+	C652	PF00100
16	2833651	2838625	ENSTNIG00000016180	.	+	C238	PF00041
16	2839304	2843350	ENSTNIG00000016181	.	-	C238	PF00041
16	2839304	2843350	ENSTNIG00000016181	.	-	C332	PF00047
16	2839304	2843350	ENSTNIG00000016181	.	-	C1591	PF07679
16	2839304	2843350	ENSTNIG00000016181	.	-	C1644	PF07686
16	2842736	2844469	ENSTNIG00000016182	.	+	C238	PF00041
16	2842736	2844469	ENSTNIG00000016182	.	+	C332	PF00047
16	2842736	2844469	ENSTNIG00000016182	.	+	C1591	PF07679
16	2842736	2844469	ENSTNIG00000016182	.	+	C1644	PF07686
16	2845373	2847076	ENSTNIG00000016183	.	-	C238	PF00041
16	2845373	2847076	ENSTNIG00000016183	.	-	C332	PF00047
16	2845373	2847076	ENSTNIG00000016183	.	-	C1591	PF07679
16	2845373	2847076	ENSTNIG00000016183	.	-	C1644	PF07686
16	2849141	2851458	ENSTNIG00000016184	.	-	C238	PF00041
16	2849141	2851458	ENSTNIG00000016184	.	-	C1644	PF07686
16	2907641	2915114	ENSTNIG00000016186	.	+	C332	PF00047
16	2907641	2915114	ENSTNIG00000016186	.	+	C1591	PF07679
16	2907641	2915114	ENSTNIG00000016186	.	+	C1644	PF07686
16	3082200	3095822	ENSTNIG00000016189	.	+	C240	PF00041
16	3082200	3095822	ENSTNIG00000016189	.	+	C333	PF00047
16	3082200	3095822	ENSTNIG00000016189	.	+	C1592	PF07679
16	3102457	3105136	ENSTNIG00000016190	.	+	C240	PF00041
16	3102457	3105136	ENSTNIG00000016190	.	+	C333	PF00047
16	3102457	3105136	ENSTNIG00000016190	.	+	C1592	PF07679
16	3107867	3112621	ENSTNIG00000016191	.	-	C240	PF00041
16	3107867	3112621	ENSTNIG00000016191	.	-	C333	PF00047
16	3107867	3112621	ENSTNIG00000016191	.	-	C1592	PF07679
16	3115115	3115657	ENSTNIG00000000148	.	+	C240	PF00041
16	3115115	3115657	ENSTNIG00000000148	.	+	C333	PF00047
16	3115115	3115657	ENSTNIG00000000148	.	+	C1592	PF07679
16	3974890	3978402	ENSTNIG00000016230	.	+	C487	PF00069
16	3981356	3983397	ENSTNIG00000016231	.	+	C487	PF00069
16	3983695	3985318	ENSTNIG00000016232	.	-	C487	PF00069
16	3988021	3988758	ENSTNIG00000016233	.	+	C487	PF00069
16	3992146	3994413	ENSTNIG00000016234	.	-	C487	PF00069
16	3995103	3997244	ENSTNIG00000016235	.	+	C487	PF00069
16	3999383	4001113	ENSTNIG00000016236	.	-	C487	PF00069
16	4003491	4008426	ENSTNIG00000016237	.	+	C487	PF00069
16	4609215	4610139	ENSTNIG00000016258	.	-	C60	PF00001
16	5594934	5598668	ENSTNIG00000019045	.	-	C763	PF00169
16	5599577	5604037	ENSTNIG00000019044	.	-	C763	PF00169
16	5619570	5626868	ENSTNIG00000019043	.	+	C763	PF00169
16	5827608	5849884	ENSTNIG00000019038	.	-	C59	PF00001
16	5853492	5857409	ENSTNIG00000019037	.	+	C59	PF00001
16	6168198	6171627	ENSTNIG00000019015	.	-	C1057	PF00622
16	6234995	6237655	ENSTNIG00000019012	.	+	C484	PF00069
16	6234995	6237655	ENSTNIG00000019012	.	+	C1696	PF07714
16	6238630	6241940	ENSTNIG00000019011	.	+	C484	PF00069
16	6238630	6241940	ENSTNIG00000019011	.	+	C1696	PF07714
16	6347361	6349100	ENSTNIG00000018996	.	-	C1437	PF03451
16	6589195	6594932	ENSTNIG00000018982	.	-	C483	PF00069
16	6589195	6594932	ENSTNIG00000018982	.	-	C1701	PF07714
16	6600244	6603269	ENSTNIG00000018981	.	+	C483	PF00069
16	6600244	6603269	ENSTNIG00000018981	.	+	C1701	PF07714
16	6604474	6608983	ENSTNIG00000018980	.	-	C483	PF00069
16	6604474	6608983	ENSTNIG00000018980	.	-	C1701	PF07714
16	6609797	6615338	ENSTNIG00000000493	.	-	C483	PF00069
16	6609797	6615338	ENSTNIG00000000493	.	-	C1701	PF07714
16	6624794	6630185	ENSTNIG00000013432	.	-	C1134	PF00786
