chr	start	end	name	strand	cluster_id	category
14	67727374	67734452	ENSG00000072121	-	C489	PF00106
14	70326064	70359731	ENSG00000133983	-	C821	PF00595
14	70366496	70417061	ENSG00000213463	-	C2111	PF14138
14	73537114	73558947	ENSG00000187105	-	C1449	PF04775
14	73537114	73558947	ENSG00000187105	-	C1720	PF08840
14	73886617	73932278	ENSG00000119725	+	C2280	PF16884
14	73931501	73932278	ENSG00000156050	-	C2280	PF16884
14	74941834	74955784	ENSG00000119630	-	C294	PF00069
14	75002911	75012366	ENSG00000119718	+	C294	PF00069
14	75013764	75051532	ENSG00000119684	-	C294	PF00069
14	75053221	75069483	ENSG00000119640	-	C294	PF00069
14	75064170	75079987	ENSG00000119703	+	C294	PF00069
14	89954939	90044768	ENSG00000042088	+	C1900	PF13499
14	89954939	90044768	ENSG00000042088	+	C1945	PF13833
14	90061765	90185857	ENSG00000152315	+	C1900	PF13499
14	90061765	90185857	ENSG00000152315	+	C1945	PF13833
14	90256495	90275429	ENSG00000100764	+	C1900	PF13499
14	90256495	90275429	ENSG00000100764	+	C1945	PF13833
14	90267856	90332137	ENSG00000119720	-	C1900	PF13499
14	90267856	90332137	ENSG00000119720	-	C1945	PF13833
14	93184973	93187089	ENSG00000153485	+	C1263	PF02207
14	93202894	93207094	ENSG00000170270	-	C1263	PF02207
14	93202894	93207094	ENSG00000170270	-	C2178	PF15190
14	93207056	93218586	ENSG00000012963	+	C2178	PF15190
14	96204844	96263929	ENSG00000258691	+	C35	PF00001
14	99971449	100144236	ENSG00000196405	+	C721	PF00400
14	100143957	100160163	ENSG00000168350	-	C721	PF00400
14	100238298	100282792	ENSG00000100811	+	C721	PF00400
14	100291111	100306547	ENSG00000197119	-	C721	PF00400
14	100323337	100330378	ENSG00000140107	+	C721	PF00400
14	100333788	100376805	ENSG00000140105	-	C721	PF00400
14	102932379	102933596	ENSG00000166126	+	C290	PF00069
14	103084210	103090027	ENSG00000283071	+	C290	PF00069
14	103100144	103110559	ENSG00000205436	+	C290	PF00069
14	103123442	103137439	ENSG00000185215	+	C290	PF00069
14	103333544	103345025	ENSG00000100664	+	C290	PF00069
14	103561896	103562831	ENSG00000166170	-	C1874	PF13374
14	103561896	103562831	ENSG00000166170	-	C1883	PF13424
14	103562962	103685924	ENSG00000126214	+	C1756	PF10231
14	103562962	103607523	ENSG00000256053	+	C1874	PF13374
14	103562962	103607523	ENSG00000256053	+	C1883	PF13424
14	103697609	103714249	ENSG00000126215	-	C1874	PF13374
14	103697609	103714249	ENSG00000126215	-	C1883	PF13424
14	103912288	103928269	ENSG00000156411	-	C1850	PF12796
14	103928462	104052667	ENSG00000156414	+	C1850	PF12796
14	103940426	103942308	ENSG00000227729	-	C1850	PF12796
14	104865280	104896770	ENSG00000099814	+	C897	PF00651
14	104924816	104937790	ENSG00000166428	+	C897	PF00651
14	104937244	104978357	ENSG00000185567	-	C897	PF00651
14	104985775	105010482	ENSG00000140104	+	C897	PF00651
14	105009573	105021148	ENSG00000170779	-	C897	PF00651
14	105049389	105065445	ENSG00000183484	-	C897	PF00651
14	105140981	105168824	ENSG00000184916	-	C897	PF00651
14	105172938	105181323	ENSG00000183828	-	C897	PF00651
14	105209286	105251093	ENSG00000185024	-	C897	PF00651
14	105489855	105492267	ENSG00000185347	+	C731	PF00412
15	21637909	21638992	ENSG00000182974	+	C1844	PF12796
15	21637909	21638992	ENSG00000182974	+	C2151	PF14915
15	21651844	21653039	ENSG00000279408	+	C1844	PF12796
15	21651844	21653039	ENSG00000279408	+	C2151	PF14915
15	21846329	21877703	ENSG00000233917	-	C1974	PF13853
15	22867052	22868384	ENSG00000273749	-	C1485	PF05653
15	24954986	24978723	ENSG00000128739	+	C1548	PF07192
15	30357766	30393849	ENSG00000166664	-	C2165	PF15070
15	40035739	40039188	ENSG00000140319	-	C300	PF00069
15	40087890	40108892	ENSG00000104081	-	C300	PF00069
15	40217428	40221136	ENSG00000156970	+	C942	PF00786
15	41517176	41544269	ENSG00000103932	-	C1650	PF07714
15	41828095	41837581	ENSG00000243789	+	C535	PF00168
15	41828095	41837581	ENSG00000243789	+	C1203	PF01735
15	41837775	41848147	ENSG00000243708	+	C1914	PF13621
15	41848144	41848155	ENSG00000137877	-	C1914	PF13621
15	41848144	41894077	ENSG00000137877	-	C535	PF00168
15	41848144	41894077	ENSG00000137877	-	C1203	PF01735
15	41895939	41972578	ENSG00000103966	-	C535	PF00168
15	41895939	41972578	ENSG00000103966	-	C1203	PF01735
15	43123279	43185146	ENSG00000137842	+	C967	PF00868
15	43123279	43185146	ENSG00000137842	+	C978	PF00927
15	43123279	43185146	ENSG00000137842	+	C1225	PF01841
15	43185118	43197176	ENSG00000166946	+	C967	PF00868
15	43185118	43197176	ENSG00000166946	+	C978	PF00927
15	43185118	43197176	ENSG00000166946	+	C1225	PF01841
15	43599398	43618800	ENSG00000242866	-	C601	PF00217
15	43599398	43618800	ENSG00000242866	-	C1303	PF02807
15	43628503	43668118	ENSG00000166762	-	C601	PF00217
15	43628503	43668118	ENSG00000166762	-	C1303	PF02807
15	43772617	43773279	ENSG00000167004	+	C1371	PF03348
15	43772617	43777543	ENSG00000128886	-	C1371	PF03348
15	43777087	43800221	ENSG00000140264	+	C1371	PF03348
15	43782843	43783033	ENSG00000279808	-	C1371	PF03348
15	43796142	43800221	ENSG00000242028	+	C1371	PF03348
15	45114321	45114344	ENSG00000140279	-	C1753	PF10204
15	45114321	45118421	ENSG00000140274	+	C137	PF00036
15	45114321	45118421	ENSG00000140274	+	C1208	PF01794
15	45114321	45118421	ENSG00000140274	+	C1348	PF03098
15	45114321	45118421	ENSG00000140274	+	C1675	PF08022
15	45114321	45118421	ENSG00000140274	+	C1676	PF08030
15	45117367	45129938	ENSG00000140254	-	C137	PF00036
15	45117367	45129938	ENSG00000140254	-	C1208	PF01794
15	45117367	45129938	ENSG00000140254	-	C1348	PF03098
15	45117367	45129938	ENSG00000140254	-	C1675	PF08022
15	45117367	45129938	ENSG00000140254	-	C1676	PF08030
15	45129933	45129938	ENSG00000137857	+	C1753	PF10204
15	45587351	45615999	ENSG00000104164	+	C1673	PF07992
15	51681353	51721031	ENSG00000104112	+	C720	PF00400
15	51723011	51751585	ENSG00000140280	-	C720	PF00400
15	51751561	51751585	ENSG00000140280	-	C1365	PF03250
15	51751561	51816368	ENSG00000128872	+	C720	PF00400
15	51829628	51947295	ENSG00000138594	+	C720	PF00400
15	51938025	51971806	ENSG00000166477	-	C720	PF00400
15	51938025	51947295	ENSG00000166477	-	C1365	PF03250
15	51952106	52067372	ENSG00000069956	+	C720	PF00400
15	52109263	52112775	ENSG00000137875	-	C720	PF00400
15	52430064	52430768	ENSG00000280817	+	C238	PF00063
15	52430064	52430768	ENSG00000280817	+	C823	PF00612
15	52430064	52430768	ENSG00000280817	+	C1227	PF01843
15	57591941	57685364	ENSG00000263155	+	C2200	PF15328
15	64072559	64094018	ENSG00000166797	-	C298	PF00069
15	64094123	64146090	ENSG00000028528	+	C298	PF00069
15	64151715	64157481	ENSG00000157734	+	C298	PF00069
15	64155812	64157481	ENSG00000166794	-	C943	PF00787
15	64155812	64163205	ENSG00000166794	-	C298	PF00069
15	64181180	64356259	ENSG00000169118	-	C2230	PF15715
15	64181180	64356259	ENSG00000259316	-	C298	PF00069
15	64841883	64868007	ENSG00000241839	+	C1916	PF13637
15	64911902	64930920	ENSG00000166839	+	C549	PF00169
15	65234460	65300618	ENSG00000138617	-	C2098	PF13927
15	68184032	68198603	ENSG00000033800	+	C2174	PF15156
15	68190705	68206110	ENSG00000129007	-	C2174	PF15156
15	72266746	72272999	ENSG00000137817	-	C334	PF00076
15	72284727	72319946	ENSG00000273025	-	C932	PF00728
15	72284727	72319946	ENSG00000273025	-	C2142	PF14845
15	72284727	72320129	ENSG00000140488	-	C932	PF00728
15	72284727	72320129	ENSG00000140488	-	C2142	PF14845
15	72284727	72320129	ENSG00000260729	-	C334	PF00076
15	73319859	73369264	ENSG00000138622	-	C2092	PF13927
15	73443158	73560014	ENSG00000183324	+	C2092	PF13927
15	74409289	74434467	ENSG00000138623	-	C241	PF00067
15	74445977	74461182	ENSG00000138629	-	C241	PF00067
15	74541177	74598131	ENSG00000179361	+	C241	PF00067
15	74598500	74645414	ENSG00000179335	+	C241	PF00067
15	74630558	74696292	ENSG00000179151	-	C297	PF00069
15	74630558	74696292	ENSG00000179151	-	C241	PF00067
15	74719542	74725610	ENSG00000140465	-	C297	PF00069
15	74748844	74756202	ENSG00000140505	+	C297	PF00069
15	74782057	74803198	ENSG00000103653	+	C297	PF00069
15	74812716	74825758	ENSG00000140506	+	C297	PF00069
15	74826547	74831802	ENSG00000213578	+	C297	PF00069
15	74890005	74902219	ENSG00000178802	+	C1423	PF04144
15	74899987	74907121	ENSG00000178761	-	C1423	PF04144
15	74919791	74938168	ENSG00000178741	-	C1423	PF04144
15	74954416	74957464	ENSG00000178718	-	C1423	PF04144
15	79898840	79923702	ENSG00000180953	-	C1211	PF01812
15	82540032	82540564	ENSG00000182774	-	C2260	PF16366
15	82540032	82540564	ENSG00000182774	-	C2261	PF16367
15	82540032	82540564	ENSG00000182774	-	C2262	PF16368
15	82543201	82555932	ENSG00000214575	-	C960	PF00833
15	88877288	88895626	ENSG00000140511	-	C66	PF00008
15	89834308	89894638	ENSG00000157823	-	C1771	PF10574
15	89895006	89912882	ENSG00000242498	-	C1043	PF01217
15	90265659	90272208	ENSG00000261147	+	C1526	PF06413
15	100602534	100603230	ENSG00000140471	-	C1845	PF12796
15	100783470	100785235	ENSG00000279588	-	C1845	PF12796
15	100877714	100916626	ENSG00000184254	+	C1845	PF12796
16	268301	268971	ENSG00000167930	+	C828	PF00615
16	268301	269943	ENSG00000269881	+	C828	PF00615
16	268727	283010	ENSG00000242173	+	C828	PF00615
16	283152	287215	ENSG00000185615	+	C828	PF00615
16	629239	634116	ENSG00000127578	+	C308	PF00071
16	634427	636366	ENSG00000130731	-	C308	PF00071
16	636817	648474	ENSG00000172366	+	C308	PF00071
16	649311	667833	ENSG00000161996	+	C308	PF00071
16	668086	674174	ENSG00000140983	+	C719	PF00400
16	675666	678268	ENSG00000103269	+	C719	PF00400
16	680224	682870	ENSG00000103266	+	C719	PF00400
16	681671	684528	ENSG00000161999	-	C719	PF00400
16	1221651	1221772	ENSG00000196557	+	C388	PF00089
16	1790413	1793700	ENSG00000162032	-	C2003	PF13855
16	1795620	1827194	ENSG00000063854	-	C2003	PF13855
16	1826941	1840207	ENSG00000180185	+	C2003	PF13855
16	1833983	1884294	ENSG00000162039	-	C2003	PF13855
16	1911463	1918440	ENSG00000162040	-	C2003	PF13855
16	1938210	1943326	ENSG00000198736	-	C2003	PF13855
16	1943974	1957606	ENSG00000140986	-	C2003	PF13855
16	1959508	1961975	ENSG00000140990	+	C2003	PF13855
16	1962052	1964860	ENSG00000140988	-	C2003	PF13855
16	1966823	1968975	ENSG00000179580	+	C2003	PF13855
16	1972037	1982933	ENSG00000183751	+	C2003	PF13855
16	1978917	1984192	ENSG00000196408	-	C718	PF00400
16	1978917	1984192	ENSG00000196408	-	C2003	PF13855
16	1984207	1987749	ENSG00000127554	+	C718	PF00400
16	1984207	1987749	ENSG00000127554	+	C2003	PF13855
16	1989660	1994275	ENSG00000127561	+	C718	PF00400
16	1989660	1994275	ENSG00000127561	+	C2003	PF13855
16	1997654	2009823	ENSG00000167962	-	C718	PF00400
16	1997654	2009823	ENSG00000167962	-	C2003	PF13855
16	2009926	2020755	ENSG00000183971	+	C718	PF00400
16	2009926	2020755	ENSG00000183971	+	C2003	PF13855
16	2025356	2039026	ENSG00000065054	+	C718	PF00400
16	2025356	2039026	ENSG00000065054	+	C2003	PF13855
16	2039815	2047866	ENSG00000065057	-	C718	PF00400
16	2039815	2047866	ENSG00000065057	-	C2003	PF13855
16	2047465	2088720	ENSG00000103197	+	C718	PF00400
16	2047465	2088720	ENSG00000103197	+	C2003	PF13855
16	2088710	2135898	ENSG00000008710	-	C718	PF00400
16	2140803	2154165	ENSG00000167964	+	C718	PF00400
16	2177180	2196525	ENSG00000167971	-	C718	PF00400
16	2209253	2209416	ENSG00000182685	-	C718	PF00400
16	2513870	2520218	ENSG00000185883	+	C804	PF00566
16	2513965	2520218	ENSG00000259784	+	C804	PF00566
16	2682475	2709030	ENSG00000167977	+	C301	PF00069
16	2712418	2720551	ENSG00000172382	-	C301	PF00069
16	2752329	2772538	ENSG00000167978	+	C301	PF00069
16	2752329	2772538	ENSG00000167978	+	C389	PF00089
16	2771414	2777297	ENSG00000103363	-	C301	PF00069
16	2771414	2777297	ENSG00000103363	-	C389	PF00089
16	2783953	2787948	ENSG00000103355	-	C301	PF00069
16	2817180	2826304	ENSG00000007038	+	C301	PF00069
16	2830169	2839585	ENSG00000162078	+	C301	PF00069
16	2830169	2839585	ENSG00000162078	+	C389	PF00089
16	2852727	2858170	ENSG00000005001	-	C301	PF00069
16	2883186	2899382	ENSG00000162076	+	C301	PF00069
16	2911937	2951208	ENSG00000059122	+	C301	PF00069
16	2963944	2968383	ENSG00000131650	+	C301	PF00069
16	2969245	2973489	ENSG00000162073	+	C301	PF00069
16	3018445	3020071	ENSG00000006327	+	C952	PF00822
16	3112560	3120517	ENSG00000122386	+	C1237	PF02023
16	3112560	3120517	ENSG00000122386	+	C2026	PF13894
16	3112560	3120517	ENSG00000122386	+	C2074	PF13912
16	3129777	3142805	ENSG00000085644	+	C2026	PF13894
16	3129777	3142805	ENSG00000085644	+	C2074	PF13912
16	3204247	3205188	ENSG00000168124	+	C453	PF00096
16	3204247	3205188	ENSG00000168124	+	C1095	PF01352
16	3204247	3205188	ENSG00000168124	+	C1237	PF02023
16	3204247	3205188	ENSG00000168124	+	C2026	PF13894
16	3204247	3205188	ENSG00000168124	+	C2074	PF13912
16	3222325	3236221	ENSG00000010539	-	C1958	PF13853
16	3222325	3236221	ENSG00000010539	-	C1095	PF01352
16	3222325	3236221	ENSG00000010539	-	C1237	PF02023
16	3222325	3236221	ENSG00000010539	-	C2026	PF13894
16	3242028	3256627	ENSG00000103313	-	C1958	PF13853
16	3242028	3256627	ENSG00000103313	-	C453	PF00096
16	3242028	3256627	ENSG00000103313	-	C1095	PF01352
16	3242028	3256627	ENSG00000103313	-	C1237	PF02023
16	3242028	3256627	ENSG00000103313	-	C2026	PF13894
16	3242028	3256627	ENSG00000103313	-	C2074	PF13912
16	3263800	3301401	ENSG00000006194	+	C1958	PF13853
16	3263800	3301401	ENSG00000006194	+	C2026	PF13894
16	3263800	3301401	ENSG00000006194	+	C2074	PF13912
16	3298832	3305729	ENSG00000140993	-	C1958	PF13853
16	3298832	3305729	ENSG00000140993	-	C453	PF00096
16	3298832	3305729	ENSG00000140993	-	C1095	PF01352
16	3298832	3305729	ENSG00000140993	-	C1237	PF02023
16	3298832	3305729	ENSG00000140993	-	C2026	PF13894
16	3298832	3305729	ENSG00000140993	-	C2074	PF13912
16	3305406	3318852	ENSG00000162086	+	C1958	PF13853
16	3355889	3357294	ENSG00000168158	+	C453	PF00096
16	3355889	3357294	ENSG00000168158	+	C1095	PF01352
16	3355889	3357294	ENSG00000168158	+	C1237	PF02023
16	3355889	3357294	ENSG00000168158	+	C2074	PF13912
16	3365099	3409370	ENSG00000262621	+	C453	PF00096
16	3365099	3443542	ENSG00000262621	+	C1095	PF01352
16	3365099	3409370	ENSG00000262621	+	C1237	PF02023
16	3365099	3443542	ENSG00000262621	+	C2074	PF13912
16	3370979	3372740	ENSG00000232196	-	C453	PF00096
16	3370979	3372740	ENSG00000232196	-	C1095	PF01352
16	3370979	3372740	ENSG00000232196	-	C1237	PF02023
16	3370979	3372740	ENSG00000232196	-	C2074	PF13912
16	3382081	3401065	ENSG00000140987	-	C2074	PF13912
16	3401235	3409370	ENSG00000103343	+	C1095	PF01352
16	3401235	3409370	ENSG00000103343	+	C2074	PF13912
16	4331549	4339597	ENSG00000126603	+	C1388	PF03656
16	4340251	4355607	ENSG00000217930	-	C717	PF00400
16	4340251	4355607	ENSG00000217930	-	C1721	PF08953
16	4340251	4355607	ENSG00000217930	-	C2258	PF16300
16	4354542	4420494	ENSG00000262246	-	C1388	PF03656
16	4371848	4383528	ENSG00000168140	+	C717	PF00400
16	4371848	4383528	ENSG00000168140	+	C1388	PF03656
16	4371848	4383528	ENSG00000168140	+	C1721	PF08953
16	4371848	4383528	ENSG00000168140	+	C2258	PF16300
16	14833681	14896160	ENSG00000103512	+	C1520	PF06409
16	14974591	15139339	ENSG00000179889	+	C1520	PF06409
16	15037853	15056079	ENSG00000157045	-	C1520	PF06409
16	15060022	15094317	ENSG00000085721	-	C1520	PF06409
16	18791667	18801519	ENSG00000170540	-	C728	PF00410
16	19067599	19080095	ENSG00000167186	+	C1660	PF07810
16	19113932	19121629	ENSG00000205730	+	C1660	PF07810
16	19114002	19173578	ENSG00000261427	+	C1660	PF07810
16	19167971	19268334	ENSG00000103528	+	C1660	PF07810
16	19285739	19322145	ENSG00000261210	+	C1660	PF07810
16	20780193	20797581	ENSG00000005187	+	C981	PF00929
16	20702816	20742084	ENSG00000066654	-	C762	PF00501
16	20702816	20742084	ENSG00000066654	-	C1867	PF13193
16	20780193	20797581	ENSG00000196678	-	C762	PF00501
16	20780193	20797581	ENSG00000196678	-	C1867	PF13193
16	20854925	20900349	ENSG00000188215	-	C981	PF00929
16	20899868	20900349	ENSG00000102897	+	C981	PF00929
16	21597218	21657473	ENSG00000197006	+	C1523	PF06409
16	21639537	21652660	ENSG00000140749	-	C1523	PF06409
16	21678514	21760729	ENSG00000155719	+	C1523	PF06409
16	23754627	23758951	ENSG00000166869	+	C295	PF00069
16	28379579	28403879	ENSG00000205609	-	C1524	PF06409
16	28456371	28492098	ENSG00000261832	-	C1129	PF01399
16	28456371	28492098	ENSG00000261832	-	C1480	PF05470
16	28456372	28471175	ENSG00000233232	-	C1283	PF02487
16	28456372	28471175	ENSG00000233232	-	C1129	PF01399
16	28456372	28471175	ENSG00000233232	-	C1480	PF05470
16	28474111	28495575	ENSG00000188603	-	C1129	PF01399
16	28474111	28495575	ENSG00000188603	-	C1480	PF05470
16	28474111	28495575	ENSG00000188603	-	C1524	PF06409
16	28477516	28489291	ENSG00000283220	-	C1129	PF01399
16	28477516	28489291	ENSG00000283220	-	C1480	PF05470
16	28477516	28489291	ENSG00000283220	-	C1524	PF06409
16	28494649	28495575	ENSG00000184730	+	C1283	PF02487
16	28494649	28498970	ENSG00000184730	+	C1129	PF01399
16	28494649	28498970	ENSG00000184730	+	C1480	PF05470
16	28494649	28498970	ENSG00000184730	+	C1524	PF06409
16	28499362	28512051	ENSG00000197272	-	C1129	PF01399
16	28499362	28512051	ENSG00000197272	-	C1480	PF05470
16	28499362	28512051	ENSG00000197272	-	C1524	PF06409
16	28532708	28539174	ENSG00000176046	-	C1129	PF01399
16	28532708	28539174	ENSG00000176046	-	C1480	PF05470
16	28532708	28539174	ENSG00000176046	-	C1524	PF06409
16	28553915	28591790	ENSG00000176476	+	C1129	PF01399
16	28553915	28591790	ENSG00000176476	+	C1480	PF05470
16	28553915	28591790	ENSG00000176476	+	C1524	PF06409
16	28591943	28597109	ENSG00000197165	-	C1129	PF01399
16	28591943	28597109	ENSG00000197165	-	C1480	PF05470
16	28591943	28597109	ENSG00000197165	-	C1524	PF06409
16	28605196	28623625	ENSG00000196502	-	C1129	PF01399
16	28605196	28623625	ENSG00000196502	-	C1480	PF05470
16	28605196	28623625	ENSG00000196502	-	C1524	PF06409
16	28637654	28658682	ENSG00000255524	+	C1129	PF01399
16	28637654	28658682	ENSG00000255524	+	C1480	PF05470
16	28688558	28735730	ENSG00000184110	+	C1524	PF06409
16	29443056	29454964	ENSG00000183336	-	C1525	PF06409
16	29443230	29454651	ENSG00000261740	-	C1525	PF06409
16	29454501	29454964	ENSG00000181625	+	C1199	PF01722
16	29454501	29458219	ENSG00000181625	+	C1525	PF06409
16	29459889	29464976	ENSG00000213648	+	C1525	PF06409
16	29464967	29467833	ENSG00000258150	-	C1525	PF06409
16	29663279	29670876	ENSG00000197471	+	C1200	PF01729
16	29663279	29670876	ENSG00000197471	+	C1293	PF02749
16	29815952	29820092	ENSG00000280893	+	C2204	PF15364
16	29815952	29820092	ENSG00000280789	+	C1436	PF04505
16	29817239	29820092	ENSG00000281348	+	C1436	PF04505
16	29820394	29830627	ENSG00000013364	+	C2204	PF15364
16	29992321	29996436	ENSG00000149929	-	C296	PF00069
16	29995294	30005793	ENSG00000169592	+	C296	PF00069
16	30005509	30023270	ENSG00000149927	-	C296	PF00069
16	30023334	30027736	ENSG00000167194	+	C296	PF00069
16	30024427	30052978	ENSG00000149926	-	C296	PF00069
16	30053090	30070457	ENSG00000149925	+	C296	PF00069
16	30075978	30085377	ENSG00000149923	+	C296	PF00069
16	30085793	30091887	ENSG00000149922	-	C296	PF00069
16	30092314	30096915	ENSG00000090238	-	C296	PF00069
16	30104810	30113856	ENSG00000102886	-	C296	PF00069
16	30378133	30395991	ENSG00000180096	-	C455	PF00096
16	30378133	30395991	ENSG00000180096	-	C2075	PF13912
16	30423619	30430075	ENSG00000179958	-	C455	PF00096
16	30423619	30430075	ENSG00000179958	-	C2075	PF13912
16	30443631	30446181	ENSG00000179918	-	C455	PF00096
16	30443631	30446181	ENSG00000179918	-	C2075	PF13912
16	30472658	30523185	ENSG00000005844	+	C455	PF00096
16	30472658	30523185	ENSG00000005844	+	C2075	PF13912
16	30525923	30526821	ENSG00000169957	-	C1096	PF01352
16	30524001	30526821	ENSG00000169957	-	C2075	PF13912
16	30525923	30534852	ENSG00000261459	-	C455	PF00096
16	30530367	30535347	ENSG00000169955	-	C455	PF00096
16	30534227	30558279	ENSG00000260869	-	C455	PF00096
16	30534227	30535347	ENSG00000260869	-	C2075	PF13912
16	30650717	30656440	ENSG00000156858	+	C455	PF00096
16	30658431	30670814	ENSG00000156860	+	C455	PF00096
16	30698209	30741409	ENSG00000080603	+	C455	PF00096
16	30704067	30745169	ENSG00000282034	+	C455	PF00096
16	30740381	30744281	ENSG00000281991	+	C564	PF00176
16	30740381	30744281	ENSG00000281991	+	C646	PF00271
16	30740381	30744281	ENSG00000281991	+	C1558	PF07529
16	30740381	30744281	ENSG00000281991	+	C455	PF00096
16	30748270	30761176	ENSG00000156873	+	C455	PF00096
16	30757423	30762710	ENSG00000196118	-	C455	PF00096
16	30761745	30776307	ENSG00000103549	+	C455	PF00096
16	30833626	30894960	ENSG00000099385	-	C455	PF00096
16	30896607	30903560	ENSG00000150281	+	C455	PF00096
16	30923055	30948783	ENSG00000099364	+	C455	PF00096
16	30949066	30956461	ENSG00000175938	+	C455	PF00096
16	30957294	30985116	ENSG00000099381	+	C455	PF00096
16	30985207	30989152	ENSG00000099377	+	C333	PF00076
16	30985207	30989152	ENSG00000099377	+	C455	PF00096
16	30989256	31010628	ENSG00000099365	-	C333	PF00076
16	30989256	31010628	ENSG00000099365	-	C455	PF00096
16	31032889	31042975	ENSG00000103496	+	C333	PF00076
16	31032889	31042975	ENSG00000103496	+	C455	PF00096
16	31060843	31074320	ENSG00000167394	-	C333	PF00076
16	31060843	31074320	ENSG00000167394	-	C455	PF00096
16	31083439	31084196	ENSG00000167395	+	C1664	PF07884
16	31083425	31084196	ENSG00000167395	+	C390	PF00089
16	31074422	31084196	ENSG00000167395	+	C333	PF00076
16	31083439	31089628	ENSG00000151006	-	C1664	PF07884
16	31083425	31089628	ENSG00000151006	-	C333	PF00076
16	31083425	31084196	ENSG00000151006	-	C2076	PF13912
16	31083425	31084196	ENSG00000151006	-	C455	PF00096
16	31083439	31094956	ENSG00000255439	-	C333	PF00076
16	31083439	31084196	ENSG00000255439	-	C2076	PF13912
16	31083439	31084196	ENSG00000255439	-	C455	PF00096
16	31090842	31095980	ENSG00000167397	-	C390	PF00089
16	31090842	31095980	ENSG00000167397	-	C333	PF00076
16	31106107	31112791	ENSG00000103507	+	C390	PF00089
16	31106107	31112791	ENSG00000103507	+	C333	PF00076
16	31115754	31131393	ENSG00000103510	+	C390	PF00089
16	31115754	31131393	ENSG00000103510	+	C333	PF00076
16	31131433	31135762	ENSG00000052344	-	C333	PF00076
16	31138925	31150094	ENSG00000178226	-	C333	PF00076
16	31214021	31217359	ENSG00000177238	+	C1297	PF02758
16	48244296	48247568	ENSG00000102910	+	C58	PF00005
16	48244296	48247568	ENSG00000102910	+	C912	PF00664
16	56676132	56677763	ENSG00000275691	+	C511	PF00131
16	66469812	66493529	ENSG00000166546	+	C1198	PF01712
16	67227103	67229278	ENSG00000168701	+	C1906	PF13516
16	67229387	67247658	ENSG00000135723	-	C1906	PF13516
16	67237683	67272190	ENSG00000135740	+	C1906	PF13516
16	67277510	67289499	ENSG00000196155	+	C1906	PF13516
16	67289428	67326763	ENSG00000168676	-	C1906	PF13516
16	67326798	67385203	ENSG00000159708	+	C1906	PF13516
16	67389809	67393535	ENSG00000159713	-	C1906	PF13516
16	67394419	67416833	ENSG00000159714	-	C1906	PF13516
16	67430652	67437553	ENSG00000176387	+	C1906	PF13516
16	67438014	67481237	ENSG00000159720	-	C1906	PF13516
16	67482571	67483813	ENSG00000159723	-	C1906	PF13516
16	67518418	67546788	ENSG00000039523	+	C1906	PF13516
16	67529823	67546463	ENSG00000283332	+	C1906	PF13516
16	67562407	67639183	ENSG00000102974	+	C1906	PF13516
16	67657512	67657569	ENSG00000102977	-	C1906	PF13516
16	67929614	67929678	ENSG00000159792	+	C612	PF00227
16	67929614	67932414	ENSG00000141086	-	C612	PF00227
16	67943474	67969601	ENSG00000124067	-	C1282	PF02450
16	67975663	67980829	ENSG00000141096	-	C1282	PF02450
16	67987394	68000586	ENSG00000167261	-	C1282	PF02450
16	67987746	68000586	ENSG00000167264	+	C1047	PF01244
16	67987746	68079320	ENSG00000167264	+	C1282	PF02450
16	68013436	68015911	ENSG00000263201	-	C1282	PF02450
16	68021274	68023442	ENSG00000182810	-	C1282	PF02450
16	68084751	68229259	ENSG00000072736	+	C1282	PF02450
16	68229111	68238102	ENSG00000103067	-	C1282	PF02450
16	69299682	69309052	ENSG00000168807	+	C52	PF00004
16	69299682	69309052	ENSG00000168807	+	C1428	PF04212
16	69299682	69309052	ENSG00000168807	+	C1733	PF09336
16	69320140	69322700	ENSG00000260914	+	C1422	PF04124
16	69320140	69326939	ENSG00000132612	+	C1422	PF04124
16	69320140	69326939	ENSG00000213380	-	C52	PF00004
16	69320140	69326939	ENSG00000213380	-	C1428	PF04212
16	69320140	69326939	ENSG00000213380	-	C1733	PF09336
16	69335276	69339583	ENSG00000213380	-	C1029	PF01105
16	69326913	69326939	ENSG00000272617	-	C52	PF00004
16	69326913	69326939	ENSG00000272617	-	C1428	PF04212
16	69326913	69326939	ENSG00000272617	-	C1733	PF09336
16	69335276	69339667	ENSG00000272617	-	C1029	PF01105
16	69328621	69330595	ENSG00000258429	-	C1422	PF04124
16	69335276	69351809	ENSG00000260371	-	C1029	PF01105
16	69335276	69351730	ENSG00000259900	-	C1422	PF04124
16	69339430	69343111	ENSG00000132603	+	C1029	PF01105
16	69339430	69343111	ENSG00000132603	+	C1422	PF04124
16	69343248	69351809	ENSG00000157315	-	C1422	PF04124
16	69355561	69356306	ENSG00000132604	-	C1422	PF04124
16	70052395	70052769	ENSG00000279533	-	C221	PF00059
16	70052395	70052769	ENSG00000279533	-	C579	PF00188
16	70052395	70052769	ENSG00000279533	-	C1811	PF12661
16	70113626	70162537	ENSG00000090857	+	C221	PF00059
16	70113626	70162537	ENSG00000090857	+	C579	PF00188
16	70113626	70162537	ENSG00000090857	+	C1811	PF12661
16	71447600	71463095	ENSG00000167377	-	C1097	PF01352
16	71447600	71489311	ENSG00000261611	-	C440	PF00096
16	71525233	71538746	ENSG00000140835	+	C440	PF00096
