chr	start	end	name	strand	cluster_id	category
15	41828095	41848155	ENSG00000168970	+	C535	PF00168
15	41828095	41848155	ENSG00000168970	+	C1914	PF13621
15	41837775	41848147	ENSG00000243708	+	C535	PF00168
15	41837775	41848147	ENSG00000243708	+	C1203	PF01735
15	41981582	42051190	ENSG00000188089	-	C535	PF00168
15	41981582	42051190	ENSG00000188089	-	C1203	PF01735
15	42067009	42094554	ENSG00000159337	-	C535	PF00168
15	42067009	42094554	ENSG00000159337	-	C1203	PF01735
15	42139034	42156636	ENSG00000168907	-	C535	PF00168
15	42139034	42156636	ENSG00000168907	-	C1203	PF01735
15	43106225	43221283	ENSG00000166947	-	C978	PF00927
15	43106225	43221283	ENSG00000166947	-	C967	PF00868
15	43106225	43221283	ENSG00000166947	-	C1225	PF01841
15	43232595	43266857	ENSG00000104055	-	C978	PF00927
15	43232595	43266857	ENSG00000104055	-	C967	PF00868
15	43232595	43266857	ENSG00000104055	-	C1225	PF01841
15	43276280	43302255	ENSG00000159495	-	C1225	PF01841
15	43276280	43302255	ENSG00000159495	-	C967	PF00868
15	43276280	43302255	ENSG00000159495	-	C978	PF00927
15	43593054	43604901	ENSG00000237289	+	C1303	PF02807
15	43593054	43604901	ENSG00000237289	+	C601	PF00217
15	43692886	43699222	ENSG00000223572	+	C601	PF00217
15	43692886	43699222	ENSG00000223572	+	C1303	PF02807
15	43772617	43799133	ENSG00000262560	-	C1371	PF03348
15	43794162	43800221	ENSG00000184716	-	C1371	PF03348
15	45092650	45114344	ENSG00000140279	-	C1208	PF01794
15	45092650	45114344	ENSG00000140279	-	C1675	PF08022
15	45092650	45114344	ENSG00000140279	-	C1348	PF03098
15	45092650	45114344	ENSG00000140279	-	C137	PF00036
15	45092650	45114344	ENSG00000140279	-	C1676	PF08030
15	45114321	45118421	ENSG00000140274	+	C1753	PF10204
15	45117367	45129938	ENSG00000140254	-	C1753	PF10204
15	45129933	45165576	ENSG00000137857	+	C137	PF00036
15	45129933	45165576	ENSG00000137857	+	C1348	PF03098
15	45129933	45165576	ENSG00000137857	+	C1675	PF08022
15	45129933	45165576	ENSG00000137857	+	C1208	PF01794
15	45129933	45165576	ENSG00000137857	+	C1676	PF08030
15	45587351	45676314	ENSG00000260170	+	C1673	PF07992
15	45631148	45691294	ENSG00000137767	+	C1673	PF07992
15	50424380	50514419	ENSG00000138592	+	C746	PF00443
15	50500562	50546708	ENSG00000170236	-	C746	PF00443
15	51447711	51622833	ENSG00000104093	-	C720	PF00400
15	51751561	51816368	ENSG00000128872	+	C1365	PF03250
15	51829628	51947295	ENSG00000138594	+	C1365	PF03250
15	52115105	52191369	ENSG00000069966	-	C720	PF00400
15	52192322	52295798	ENSG00000128833	-	C238	PF00063
15	52192322	52295798	ENSG00000128833	-	C1227	PF01843
15	52192322	52295798	ENSG00000128833	-	C823	PF00612
15	52307283	52529050	ENSG00000197535	-	C823	PF00612
15	52307283	52529050	ENSG00000197535	-	C1227	PF01843
15	52307283	52529050	ENSG00000197535	-	C238	PF00063
15	57591908	57714745	ENSG00000137878	+	C2200	PF15328
15	57706629	57782762	ENSG00000255529	+	C2200	PF15328
15	63907036	64072033	ENSG00000035664	-	C298	PF00069
15	64094123	64146090	ENSG00000028528	+	C943	PF00787
15	64151715	64157481	ENSG00000157734	+	C943	PF00787
15	64165517	64356259	ENSG00000169118	-	C298	PF00069
15	64181180	64381440	ENSG00000259316	-	C2230	PF15715
15	64364311	64387687	ENSG00000166803	-	C2230	PF15715
15	64841883	64868007	ENSG00000241839	+	C549	PF00169
15	64841883	64930920	ENSG00000249240	+	C549	PF00169
15	64841883	64930920	ENSG00000249240	+	C1916	PF13637
15	64911902	64958700	ENSG00000166839	+	C1916	PF13637
15	65194758	65211488	ENSG00000138615	-	C2098	PF13927
15	65327127	65378040	ENSG00000174498	-	C151	PF00041
15	65327127	65378040	ENSG00000174498	-	C2098	PF13927
15	65327127	65378040	ENSG00000174498	-	C1592	PF07679
15	65381464	65423072	ENSG00000103742	-	C1592	PF07679
15	65381464	65423072	ENSG00000103742	-	C2098	PF13927
15	65381464	65423072	ENSG00000103742	-	C151	PF00041
15	66702228	66782848	ENSG00000137834	+	C1358	PF03166
15	66702228	66782848	ENSG00000137834	+	C1357	PF03165
15	67063763	67195195	ENSG00000166949	+	C1357	PF03165
15	67063763	67195195	ENSG00000166949	+	C1358	PF03166
15	68184032	68229718	ENSG00000260007	-	C2174	PF15156
15	68206992	68257211	ENSG00000128973	-	C2174	PF15156
15	72266746	72319946	ENSG00000273025	-	C334	PF00076
15	72284727	72320129	ENSG00000140488	-	C334	PF00076
15	72284727	72375981	ENSG00000260729	-	C932	PF00728
15	72284727	72375981	ENSG00000260729	-	C2142	PF14845
15	72340919	72376476	ENSG00000213614	-	C932	PF00728
15	72340919	72376476	ENSG00000213614	-	C2142	PF14845
15	73051710	73305206	ENSG00000067141	+	C2092	PF13927
15	73560014	73634134	ENSG00000156642	-	C2092	PF13927
15	73683966	73714518	ENSG00000103855	+	C2092	PF13927
15	74100311	74138540	ENSG00000167178	+	C2001	PF13855
15	74173671	74176872	ENSG00000129009	+	C2001	PF13855
15	74337759	74367740	ENSG00000140459	-	C241	PF00067
15	74598500	74645414	ENSG00000179335	+	C297	PF00069
15	74719542	74725610	ENSG00000140465	-	C241	PF00067
15	74748844	74756202	ENSG00000140505	+	C241	PF00067
15	74836116	74843346	ENSG00000140474	-	C297	PF00069
15	74843730	74873365	ENSG00000140497	-	C1423	PF04144
15	74957219	75021496	ENSG00000198794	+	C1423	PF04144
15	75258558	75295530	ENSG00000140478	+	C2168	PF15070
15	75258599	75270199	ENSG00000167195	+	C2168	PF15070
15	78565520	78595269	ENSG00000169684	+	C1330	PF02932
15	78565520	78595269	ENSG00000169684	+	C1323	PF02931
15	78593052	78621295	ENSG00000080644	-	C1323	PF02931
15	78593052	78621295	ENSG00000080644	-	C1330	PF02932
15	78624119	78727754	ENSG00000117971	-	C1330	PF02932
15	78624119	78727754	ENSG00000117971	-	C1323	PF02931
15	79833585	79897379	ENSG00000136371	-	C1211	PF01812
15	79845150	79923754	ENSG00000259332	-	C1211	PF01812
15	82339998	82349475	ENSG00000278662	-	C2169	PF15070
15	82430018	82439153	ENSG00000197978	+	C2169	PF15070
15	82536753	82540564	ENSG00000182774	-	C960	PF00833
15	82540032	82555932	ENSG00000260836	-	C2261	PF16367
15	82540032	82555932	ENSG00000260836	-	C960	PF00833
15	82540032	82555932	ENSG00000260836	-	C2262	PF16368
15	82540032	82555932	ENSG00000260836	-	C2260	PF16366
15	82543201	82648861	ENSG00000214575	-	C2260	PF16366
15	82543201	82648861	ENSG00000214575	-	C2262	PF16368
15	82543201	82648861	ENSG00000214575	-	C2261	PF16367
15	86079973	87029052	ENSG00000273540	+	C628	PF00246
15	86143722	87028840	ENSG00000166748	+	C628	PF00246
15	88621296	88632282	ENSG00000181026	+	C982	PF00929
15	88636153	88656483	ENSG00000172183	+	C982	PF00929
15	88803443	88875354	ENSG00000157766	+	C582	PF00193
15	88803443	88875354	ENSG00000157766	+	C1621	PF07686
15	88803443	88875354	ENSG00000157766	+	C66	PF00008
15	88877288	88895626	ENSG00000140511	-	C582	PF00193
15	88877288	88895626	ENSG00000140511	-	C1621	PF07686
15	88898683	88913411	ENSG00000140545	-	C66	PF00008
15	89748661	89751310	ENSG00000166823	-	C76	PF00010
15	89760591	89778754	ENSG00000188095	+	C76	PF00010
15	89830599	89894638	ENSG00000157823	-	C1043	PF01217
15	89834308	89912882	ENSG00000250021	-	C1771	PF10574
15	89834308	89912882	ENSG00000250021	-	C1043	PF01217
15	89895006	89912956	ENSG00000242498	-	C1771	PF10574
15	90265659	90278141	ENSG00000182768	+	C1526	PF06413
15	90266317	90314499	ENSG00000275674	+	C1526	PF06413
15	100602534	100651705	ENSG00000183475	+	C1845	PF12796
15	100919215	101078254	ENSG00000154237	+	C1845	PF12796
15	101805699	101806686	ENSG00000184140	+	C1957	PF13853
15	101805720	101819147	ENSG00000182854	+	C1957	PF13853
15	101922042	101923095	ENSG00000177693	-	C1957	PF13853
16	152687	154503	ENSG00000130656	+	C159	PF00042
16	153892	166768	ENSG00000206177	+	C159	PF00042
16	172847	173710	ENSG00000188536	+	C159	PF00042
16	176680	177522	ENSG00000206172	+	C159	PF00042
16	180453	181181	ENSG00000086506	+	C159	PF00042
16	268301	275980	ENSG00000076344	-	C828	PF00615
16	287440	352673	ENSG00000103126	-	C828	PF00615
16	589357	629272	ENSG00000197562	+	C308	PF00071
16	649311	667833	ENSG00000161996	+	C719	PF00400
16	668086	674174	ENSG00000140983	+	C308	PF00071
16	684622	690444	ENSG00000127580	-	C719	PF00400
16	760762	768865	ENSG00000102854	+	C1507	PF06060
16	769428	783370	ENSG00000162006	-	C1507	PF06060
16	1221651	1225257	ENSG00000116176	-	C388	PF00089
16	1227272	1230184	ENSG00000197253	-	C388	PF00089
16	1240696	1242554	ENSG00000172236	+	C388	PF00089
16	1256059	1258998	ENSG00000095917	+	C388	PF00089
16	1790413	1794971	ENSG00000099769	-	C2003	PF13855
16	1972037	1982933	ENSG00000183751	+	C718	PF00400
16	2088710	2135898	ENSG00000008710	-	C2003	PF13855
16	2155698	2178129	ENSG00000131653	+	C718	PF00400
16	2204248	2209416	ENSG00000167965	+	C718	PF00400
16	2475051	2509560	ENSG00000162065	+	C804	PF00566
16	2496032	2520218	ENSG00000260272	+	C804	PF00566
16	2537964	2603188	ENSG00000140992	+	C301	PF00069
16	2712418	2720551	ENSG00000172382	-	C389	PF00089
16	2783953	2787948	ENSG00000103355	-	C389	PF00089
16	2817180	2826304	ENSG00000007038	+	C389	PF00089
16	2852727	2858170	ENSG00000005001	-	C389	PF00089
16	2883186	2899382	ENSG00000162076	+	C2209	PF15423
16	2911937	2951208	ENSG00000059122	+	C2209	PF15423
16	2968024	2980539	ENSG00000127564	-	C301	PF00069
16	3012456	3014505	ENSG00000213937	+	C952	PF00822
16	3014712	3020071	ENSG00000184697	-	C952	PF00822
16	3088890	3099317	ENSG00000130182	-	C2074	PF13912
16	3088890	3099317	ENSG00000130182	-	C2026	PF13894
16	3088890	3099317	ENSG00000130182	-	C1237	PF02023
16	3088890	3099317	ENSG00000130182	-	C453	PF00096
16	3112560	3120517	ENSG00000122386	+	C453	PF00096
16	3112560	3120517	ENSG00000122386	+	C1095	PF01352
16	3129777	3142805	ENSG00000085644	+	C453	PF00096
16	3129777	3142805	ENSG00000085644	+	C1095	PF01352
16	3129777	3142805	ENSG00000085644	+	C1237	PF02023
16	3204247	3205188	ENSG00000168124	+	C1958	PF13853
16	3222325	3236221	ENSG00000010539	-	C453	PF00096
16	3222325	3236221	ENSG00000010539	-	C2074	PF13912
16	3263800	3301401	ENSG00000006194	+	C453	PF00096
16	3263800	3301401	ENSG00000006194	+	C1237	PF02023
16	3263800	3301401	ENSG00000006194	+	C1095	PF01352
16	3305406	3318852	ENSG00000162086	+	C453	PF00096
16	3305406	3318852	ENSG00000162086	+	C2074	PF13912
16	3305406	3318852	ENSG00000162086	+	C2026	PF13894
16	3305406	3318852	ENSG00000162086	+	C1095	PF01352
16	3305406	3318852	ENSG00000162086	+	C1237	PF02023
16	3355889	3357294	ENSG00000168158	+	C1958	PF13853
16	3382081	3401065	ENSG00000140987	-	C453	PF00096
16	3382081	3401065	ENSG00000140987	-	C1095	PF01352
16	3382081	3401065	ENSG00000140987	-	C1237	PF02023
16	3401235	3409370	ENSG00000103343	+	C1237	PF02023
16	3401235	3409370	ENSG00000103343	+	C453	PF00096
16	3432422	3443542	ENSG00000167981	-	C1095	PF01352
16	3432422	3443542	ENSG00000167981	-	C2074	PF13912
16	4331549	4355607	ENSG00000217930	-	C1388	PF03656
16	4340251	4420494	ENSG00000103426	-	C1721	PF08953
16	4340251	4420494	ENSG00000103426	-	C717	PF00400
16	4340251	4420494	ENSG00000103426	-	C2258	PF16300
16	4340251	4420494	ENSG00000103426	-	C1388	PF03656
16	4354542	4425705	ENSG00000262246	-	C1721	PF08953
16	4354542	4425705	ENSG00000262246	-	C2258	PF16300
16	4354542	4425705	ENSG00000262246	-	C717	PF00400
16	14708944	14726338	ENSG00000224712	+	C1520	PF06409
16	14748066	14765413	ENSG00000254852	+	C1520	PF06409
16	14922802	14952060	ENSG00000183426	+	C1520	PF06409
16	15363624	15381047	ENSG00000183793	-	C1520	PF06409
16	15949577	16143074	ENSG00000103222	+	C59	PF00005
16	15949577	16143074	ENSG00000103222	+	C911	PF00664
16	16148928	16223522	ENSG00000091262	-	C59	PF00005
16	16148928	16223522	ENSG00000091262	-	C911	PF00664
16	16317444	16350590	ENSG00000183889	+	C1521	PF06409
16	16379055	16393954	ENSG00000214967	+	C1521	PF06409
16	18317942	18336736	ENSG00000214940	-	C1522	PF06409
16	18358086	18379331	ENSG00000233024	-	C1522	PF06409
16	18781295	18790383	ENSG00000134419	-	C728	PF00410
16	18788063	18801519	ENSG00000260342	-	C728	PF00410
16	18983934	19063942	ENSG00000170537	+	C1660	PF07810
16	19410496	19499113	ENSG00000103534	+	C1660	PF07810
16	20309572	20327808	ENSG00000169347	-	C472	PF00100
16	20333052	20356301	ENSG00000169344	-	C472	PF00100
16	20409534	20441336	ENSG00000183549	+	C762	PF00501
16	20409534	20441336	ENSG00000183549	+	C1867	PF13193
16	20451461	20487667	ENSG00000183747	+	C762	PF00501
16	20451461	20487667	ENSG00000183747	+	C1867	PF13193
16	20536226	20576427	ENSG00000066813	-	C762	PF00501
16	20536226	20576427	ENSG00000066813	-	C1867	PF13193
16	20610243	20797581	ENSG00000005187	+	C762	PF00501
16	20610243	20797581	ENSG00000005187	+	C1867	PF13193
16	20623237	20698890	ENSG00000166743	-	C1867	PF13193
16	20623237	20698890	ENSG00000166743	-	C762	PF00501
16	20780193	20900349	ENSG00000196678	-	C981	PF00929
16	20806429	20849668	ENSG00000005189	+	C981	PF00929
16	21402237	21448567	ENSG00000169246	-	C1523	PF06409
16	21834569	21880827	ENSG00000185864	-	C1523	PF06409
16	23182715	23216883	ENSG00000166828	+	C963	PF00858
16	23278231	23381299	ENSG00000168447	+	C963	PF00858
16	23677656	23690367	ENSG00000166851	+	C295	PF00069
16	23690309	23713500	ENSG00000134398	-	C295	PF00069
16	23836001	24220611	ENSG00000166501	+	C295	PF00069
16	28342555	28363508	ENSG00000198156	-	C1524	PF06409
16	28379579	28403879	ENSG00000205609	-	C1480	PF05470
16	28379579	28403879	ENSG00000205609	-	C1129	PF01399
16	28456371	28492098	ENSG00000261832	-	C1283	PF02487
16	28456371	28492098	ENSG00000261832	-	C1524	PF06409
16	28456372	28471175	ENSG00000233232	-	C1524	PF06409
16	28474111	28495575	ENSG00000188603	-	C1283	PF02487
16	28477516	28489291	ENSG00000283220	-	C1283	PF02487
16	28591943	28597109	ENSG00000197165	-	C920	PF00685
16	28605196	28623625	ENSG00000196502	-	C920	PF00685
16	28637654	28658682	ENSG00000255524	+	C1524	PF06409
16	28688558	28735730	ENSG00000184110	+	C1480	PF05470
16	28688558	28735730	ENSG00000184110	+	C1129	PF01399
16	28751787	28772807	ENSG00000196993	+	C1524	PF06409
16	29381354	29404029	ENSG00000254206	-	C1525	PF06409
16	29443056	29454964	ENSG00000183336	-	C1199	PF01722
16	29443230	29454651	ENSG00000261740	-	C1199	PF01722
16	29483642	29505999	ENSG00000169203	-	C1525	PF06409
16	29663279	29695144	ENSG00000277669	+	C1293	PF02749
16	29663279	29695144	ENSG00000277669	+	C1200	PF01729
16	29679008	29698699	ENSG00000103485	+	C1293	PF02749
16	29679008	29698699	ENSG00000103485	+	C1200	PF01729
16	29811382	29815892	ENSG00000167371	+	C1436	PF04505
16	29812261	29820092	ENSG00000280893	+	C1436	PF04505
16	29815952	29820117	ENSG00000280789	+	C2204	PF15364
16	29817239	29830627	ENSG00000281348	+	C2204	PF15364
16	29973641	29992261	ENSG00000149930	+	C296	PF00069
16	30114105	30123506	ENSG00000102882	-	C296	PF00069
16	30378106	30400108	ENSG00000180035	+	C455	PF00096
16	30378106	30400108	ENSG00000180035	+	C2075	PF13912
16	30397620	30399107	ENSG00000283620	+	C2075	PF13912
16	30397620	30399107	ENSG00000283620	+	C455	PF00096
16	30407297	30431108	ENSG00000179965	+	C2075	PF13912
16	30407297	30431108	ENSG00000179965	+	C455	PF00096
16	30524001	30526821	ENSG00000169957	-	C455	PF00096
16	30525923	30534852	ENSG00000261459	-	C2075	PF13912
16	30525923	30534852	ENSG00000261459	-	C1096	PF01352
16	30530367	30535347	ENSG00000169955	-	C1096	PF01352
16	30530367	30535347	ENSG00000169955	-	C2075	PF13912
16	30534227	30558279	ENSG00000260869	-	C1096	PF01352
16	30553764	30558498	ENSG00000169951	-	C1096	PF01352
16	30553764	30558498	ENSG00000169951	-	C455	PF00096
16	30569346	30572734	ENSG00000229809	-	C455	PF00096
16	30569346	30572734	ENSG00000229809	-	C1096	PF01352
16	30573740	30585771	ENSG00000197162	-	C1096	PF01352
16	30573740	30585771	ENSG00000197162	-	C455	PF00096
16	30602558	30624012	ENSG00000156853	-	C1096	PF01352
16	30602558	30624012	ENSG00000156853	-	C455	PF00096
16	30698209	30741409	ENSG00000080603	+	C646	PF00271
16	30698209	30741409	ENSG00000080603	+	C1558	PF07529
16	30698209	30741409	ENSG00000080603	+	C564	PF00176
16	30704067	30745169	ENSG00000282034	+	C646	PF00271
16	30704067	30745169	ENSG00000282034	+	C1558	PF07529
16	30704067	30745169	ENSG00000282034	+	C564	PF00176
16	30778449	30787202	ENSG00000102870	-	C455	PF00096
16	30957294	30985116	ENSG00000099381	+	C333	PF00076
16	30989256	31010628	ENSG00000099365	-	C949	PF00804
16	30989256	31010628	ENSG00000099365	-	C1488	PF05739
16	31032889	31042975	ENSG00000103496	+	C949	PF00804
16	31032889	31042975	ENSG00000103496	+	C1488	PF05739
16	31060843	31074320	ENSG00000167394	-	C2076	PF13912
16	31074422	31084196	ENSG00000167395	+	C455	PF00096
16	31074422	31084196	ENSG00000167395	+	C2076	PF13912
16	31083425	31089628	ENSG00000151006	-	C390	PF00089
16	31083439	31094956	ENSG00000255439	-	C1664	PF07884
16	31083439	31094956	ENSG00000255439	-	C390	PF00089
16	31090842	31095980	ENSG00000167397	-	C1664	PF07884
16	31131433	31135762	ENSG00000052344	-	C390	PF00089
16	31138925	31150094	ENSG00000178226	-	C390	PF00089
16	31180110	31194871	ENSG00000089280	+	C333	PF00076
16	31201485	31203450	ENSG00000103490	-	C1297	PF02758
16	31215962	31217359	ENSG00000169900	-	C1297	PF02758
16	31259990	31332892	ENSG00000169896	+	C1694	PF08441
16	31259990	31332892	ENSG00000169896	+	C683	PF00357
16	31259990	31332892	ENSG00000169896	+	C1223	PF01839
16	31259990	31332892	ENSG00000169896	+	C403	PF00092
16	31355134	31382997	ENSG00000140678	+	C683	PF00357
16	31355134	31382997	ENSG00000140678	+	C1223	PF01839
16	31355134	31382997	ENSG00000140678	+	C403	PF00092
16	31355134	31382997	ENSG00000140678	+	C1694	PF08441
16	31393312	31426505	ENSG00000156886	+	C1694	PF08441
16	31393312	31426505	ENSG00000156886	+	C1223	PF01839
16	31393312	31426505	ENSG00000156886	+	C403	PF00092
16	31393312	31426505	ENSG00000156886	+	C683	PF00357
16	31713229	31794869	ENSG00000197302	+	C1098	PF01352
16	31873758	31917357	ENSG00000185947	+	C1098	PF01352
16	48082973	48156018	ENSG00000140798	-	C912	PF00664
16	48082973	48156018	ENSG00000140798	-	C58	PF00005
16	48166910	48247568	ENSG00000121270	-	C912	PF00664
16	48166910	48247568	ENSG00000121270	-	C58	PF00005
16	54930862	54934485	ENSG00000176842	+	C1498	PF05920
16	55323760	55330760	ENSG00000159387	+	C1498	PF05920
16	55802851	55833337	ENSG00000198848	-	C513	PF00135
16	55846154	55956031	ENSG00000159398	-	C513	PF00135
16	56565049	56568957	ENSG00000102891	+	C511	PF00131
16	56589074	56591088	ENSG00000087250	+	C511	PF00131
16	56608199	56609497	ENSG00000125148	+	C511	PF00131
16	56625475	56627112	ENSG00000169715	+	C511	PF00131
16	56632233	56633986	ENSG00000205364	+	C511	PF00131
16	56638666	56640087	ENSG00000205362	+	C511	PF00131
16	56651899	56653204	ENSG00000169688	+	C511	PF00131
16	56657694	56660698	ENSG00000198417	+	C511	PF00131
16	56666731	56668065	ENSG00000125144	-	C511	PF00131
16	56669814	56671129	ENSG00000205358	+	C511	PF00131
16	56682424	56684196	ENSG00000187193	+	C511	PF00131
16	57358772	57366190	ENSG00000102962	+	C198	PF00048
16	57372458	57385048	ENSG00000006210	+	C198	PF00048
16	57404767	57416062	ENSG00000102970	+	C198	PF00048
16	57542421	57591681	ENSG00000159618	+	C1215	PF01825
16	57542421	57591681	ENSG00000159618	+	C47	PF00002
16	57610652	57665580	ENSG00000205336	+	C47	PF00002
16	57610652	57665580	ENSG00000205336	+	C1215	PF01825
16	57668187	57689378	ENSG00000182885	+	C47	PF00002
16	57668187	57689378	ENSG00000182885	+	C1215	PF01825
16	66469812	66517312	ENSG00000260851	-	C1198	PF01712
16	66508003	66552544	ENSG00000166548	-	C1198	PF01712
16	66579448	66588275	ENSG00000140932	+	C1053	PF01284
16	66603874	66613892	ENSG00000140931	+	C1053	PF01284
16	66614750	66696707	ENSG00000183723	-	C1053	PF01284
16	66934444	66945096	ENSG00000172831	+	C514	PF00135
16	66961237	66975148	ENSG00000172828	+	C514	PF00135
16	66988589	67009758	ENSG00000172824	+	C514	PF00135
16	67207139	67227048	ENSG00000125122	-	C1906	PF13516
16	67518418	67546788	ENSG00000039523	+	C2242	PF15903
16	67518418	67546788	ENSG00000039523	+	C1922	PF13646
16	67529823	67546463	ENSG00000283332	+	C2242	PF15903
16	67529823	67546463	ENSG00000283332	+	C1922	PF13646
16	67644919	67657569	ENSG00000159753	+	C1906	PF13516
16	67929614	67936017	ENSG00000261884	-	C612	PF00227
16	67934502	67937087	ENSG00000205220	-	C612	PF00227
16	67939750	67944131	ENSG00000213398	-	C1282	PF02450
16	67975663	67980829	ENSG00000141096	-	C1047	PF01244
16	67987394	68000586	ENSG00000167261	-	C1047	PF01244
16	68245304	68261062	ENSG00000103066	+	C1282	PF02450
16	68636189	68722616	ENSG00000062038	+	C1015	PF01049
16	68636189	68722616	ENSG00000062038	+	C126	PF00028
16	68737225	68835548	ENSG00000039068	+	C126	PF00028
16	68737225	68835548	ENSG00000039068	+	C1015	PF01049
16	69299682	69322700	ENSG00000260914	+	C52	PF00004
16	69299682	69322700	ENSG00000260914	+	C1733	PF09336
16	69299682	69322700	ENSG00000260914	+	C1428	PF04212
16	69311356	69326939	ENSG00000132612	+	C52	PF00004
16	69311356	69326939	ENSG00000132612	+	C1428	PF04212
16	69311356	69326939	ENSG00000132612	+	C1733	PF09336
16	69320140	69339583	ENSG00000213380	-	C1422	PF04124
16	69326913	69339667	ENSG00000272617	-	C1422	PF04124
16	69335091	69356306	ENSG00000260371	-	C1422	PF04124
16	69335276	69351730	ENSG00000259900	-	C1029	PF01105
16	69343248	69351809	ENSG00000157315	-	C1029	PF01105
16	69950705	69964452	ENSG00000157322	+	C1811	PF12661
16	69950705	69964452	ENSG00000157322	+	C221	PF00059
16	69950705	69964452	ENSG00000157322	+	C579	PF00188
16	70173322	70187361	ENSG00000157335	+	C1811	PF12661
16	70173322	70187361	ENSG00000157335	+	C221	PF00059
16	70173322	70187361	ENSG00000157335	+	C579	PF00188
16	70289663	70335283	ENSG00000157349	+	C643	PF00270
16	70289663	70335283	ENSG00000157349	+	C647	PF00271
16	70299194	70372582	ENSG00000260537	+	C643	PF00270
16	70299194	70372582	ENSG00000260537	+	C647	PF00271
16	70346829	70373383	ENSG00000168872	+	C643	PF00270
16	70346829	70373383	ENSG00000168872	+	C647	PF00271
16	71447597	71463095	ENSG00000167377	-	C440	PF00096
16	71447600	71489311	ENSG00000261611	-	C1097	PF01352
16	71464555	71565089	ENSG00000157429	-	C1097	PF01352
16	71464555	71565089	ENSG00000157429	-	C440	PF00096
16	72054592	72061055	ENSG00000257017	+	C381	PF00089
16	72063224	72077246	ENSG00000261701	+	C381	PF00089
16	74621394	74666881	ENSG00000168411	-	C1920	PF13639
16	74999030	75110994	ENSG00000186187	+	C1920	PF13639
16	75204096	75207185	ENSG00000168928	-	C380	PF00089
16	75219000	75224924	ENSG00000168925	+	C380	PF00089
16	75412684	75464706	ENSG00000261717	-	C1752	PF10190
16	75443054	75465497	ENSG00000166822	-	C1752	PF10190
16	75472052	75495384	ENSG00000183196	-	C917	PF00685
16	75528532	75545428	ENSG00000260092	-	C1750	PF10149
16	75528535	75535247	ENSG00000135702	-	C917	PF00685
16	75536744	75556286	ENSG00000205084	-	C1750	PF10149
16	83899126	83927026	ENSG00000103150	+	C1469	PF05292
16	83908132	83951445	ENSG00000260300	+	C1469	PF05292
16	86510527	86515418	ENSG00000103241	+	C633	PF00250
16	86567251	86569728	ENSG00000176692	+	C633	PF00250
16	86576368	86582160	ENSG00000176678	+	C633	PF00250
16	87083562	87317420	ENSG00000260456	-	C2172	PF15132
16	87302876	87334273	ENSG00000131152	-	C2172	PF15132
16	89912119	89920977	ENSG00000258839	+	C37	PF00001
16	89919165	89936092	ENSG00000198211	+	C1408	PF03953
16	89919165	89936092	ENSG00000198211	+	C398	PF00091
16	89919165	89936092	ENSG00000198211	+	C37	PF00001
16	89921392	89938761	ENSG00000258947	+	C398	PF00091
16	89921392	89938761	ENSG00000258947	+	C1408	PF03953
16	90019629	90044975	ENSG00000141013	+	C1956	PF13851
16	90027708	90043345	ENSG00000283182	+	C1956	PF13851
17	1742836	1755268	ENSG00000167711	+	C345	PF00079
17	1761959	1777574	ENSG00000132386	+	C345	PF00079
17	3062669	3063607	ENSG00000262628	-	C1959	PF13853
17	3092058	3092996	ENSG00000184166	-	C1959	PF13853
17	3126584	3127581	ENSG00000183024	-	C1959	PF13853
17	3197519	3198448	ENSG00000172150	+	C1959	PF13853
17	3215621	3216550	ENSG00000172146	+	C1959	PF13853
17	3277899	3278974	ENSG00000221882	-	C1959	PF13853
17	3291635	3292600	ENSG00000180090	-	C1959	PF13853
17	3397104	3398410	ENSG00000180016	-	C1959	PF13853
17	3420568	3421533	ENSG00000159961	+	C1959	PF13853
17	3432870	3433841	ENSG00000127780	-	C1959	PF13853
17	3510502	3557995	ENSG00000167723	-	C1846	PF12796
17	3510502	3557995	ENSG00000167723	-	C778	PF00520
17	3565444	3609411	ENSG00000196689	-	C1846	PF12796
17	3565444	3609411	ENSG00000196689	-	C778	PF00520
17	3585149	3636249	ENSG00000262304	-	C686	PF00370
17	3608262	3636322	ENSG00000197417	-	C686	PF00370
17	3663063	3696194	ENSG00000257950	-	C964	PF00864
17	3672199	3696404	ENSG00000083454	-	C964	PF00864
17	3896592	3916500	ENSG00000108405	-	C964	PF00864
17	4433688	4488208	ENSG00000182557	+	C1634	PF07690
17	4498838	4539035	ENSG00000183018	+	C1634	PF07690
17	5078248	5096374	ENSG00000180787	+	C454	PF00096
17	5105541	5123116	ENSG00000167840	-	C454	PF00096
17	5179536	5191883	ENSG00000180626	-	C454	PF00096
17	7023020	7030290	ENSG00000161940	+	C896	PF00651
17	7036075	7040121	ENSG00000174327	+	C1628	PF07690
17	7041630	7043923	ENSG00000174326	-	C1628	PF07690
17	7074537	7080307	ENSG00000132514	-	C1410	PF03954
17	7074537	7080307	ENSG00000132514	-	C220	PF00059
17	7101322	7115700	ENSG00000161944	-	C1410	PF03954
17	7101322	7115700	ENSG00000161944	-	C220	PF00059
17	7173431	7179564	ENSG00000141505	-	C220	PF00059
17	7173431	7179564	ENSG00000141505	-	C1410	PF03954
17	7189890	7219702	ENSG00000132535	-	C820	PF00595
17	7225341	7234545	ENSG00000004975	-	C820	PF00595
17	7240427	7244635	ENSG00000262526	-	C1342	PF03031
